id,from_node_id,to_node_id,status
833,89,166,1
834,166,89,1
835,89,372,1
836,372,89,1
837,89,149,1
838,149,89,1
839,89,124,1
840,124,89,1
841,89,288,1
842,288,89,1
843,91,289,1
844,289,91,1
845,91,392,1
846,392,91,1
847,91,364,1
848,364,91,1
849,91,333,1
850,333,91,1
851,91,430,1
852,430,91,1
853,91,369,1
854,369,91,1
855,91,282,1
856,282,91,1
857,91,186,1
858,186,91,1
859,91,411,1
860,411,91,1
861,92,182,1
862,182,92,1
863,92,244,1
864,244,92,1
865,93,265,1
866,265,93,1
867,93,491,1
868,491,93,1
869,93,296,1
870,296,93,1
871,94,109,1
872,109,94,1
873,94,210,1
874,210,94,1
875,94,403,1
876,403,94,1
877,94,500,1
878,500,94,1
879,94,373,1
880,373,94,1
881,94,120,1
882,120,94,1
883,94,496,1
884,496,94,1
885,94,95,1
886,95,94,1
887,95,323,1
888,323,95,1
889,95,100,1
890,100,95,1
891,95,487,1
892,487,95,1
893,95,331,1
894,331,95,1
895,95,469,1
896,469,95,1
897,95,184,1
898,184,95,1
899,95,411,1
900,411,95,1
901,95,476,1
902,476,95,1
903,96,444,1
904,444,96,1
905,96,343,1
906,343,96,1
907,96,334,1
908,334,96,1
909,96,312,1
910,312,96,1
911,97,290,1
912,290,97,1
913,97,292,1
914,292,97,1
915,97,203,1
916,203,97,1
917,97,336,1
918,336,97,1
919,97,337,1
920,337,97,1
921,97,114,1
922,114,97,1
923,97,313,1
924,313,97,1
925,98,105,1
926,105,98,1
927,98,225,1
928,225,98,1
929,98,443,1
930,443,98,1
931,98,204,1
932,204,98,1
933,98,234,1
934,234,98,1
935,99,193,1
936,193,99,1
937,99,194,1
938,194,99,1
939,99,421,1
940,421,99,1
941,99,236,1
942,236,99,1
943,99,334,1
944,334,99,1
945,99,465,1
946,465,99,1
947,99,183,1
948,183,99,1
949,100,419,1
950,419,100,1
951,101,268,1
952,268,101,1
953,101,367,1
954,367,101,1
955,101,359,1
956,359,101,1
957,102,449,1
958,449,102,1
959,102,460,1
960,460,102,1
961,102,272,1
962,272,102,1
963,102,436,1
964,436,102,1
965,102,438,1
966,438,102,1
967,103,243,1
968,243,103,1
969,103,187,1
970,187,103,1
971,103,403,1
972,403,103,1
973,103,250,1
974,250,103,1
975,104,395,1
976,395,104,1
977,104,263,1
978,263,104,1
979,105,267,1
980,267,105,1
981,105,220,1
982,220,105,1
983,106,229,1
984,229,106,1
985,106,455,1
986,455,106,1
987,106,304,1
988,304,106,1
989,106,155,1
990,155,106,1
991,106,222,1
992,222,106,1
993,107,474,1
994,474,107,1
995,107,315,1
996,315,107,1
997,107,335,1
998,335,107,1
999,108,454,1
1000,454,108,1
1001,108,167,1
1002,167,108,1
1003,108,153,1
1004,153,108,1
1005,109,275,1
1006,275,109,1
1007,109,140,1
1008,140,109,1
1009,109,407,1
1010,407,109,1
1011,110,274,1
1012,274,110,1
1013,110,293,1
1014,293,110,1
1015,110,279,1
1016,279,110,1
1017,111,139,1
1018,139,111,1
1019,111,184,1
1020,184,111,1
1021,112,234,1
1022,234,112,1
1023,112,235,1
1024,235,112,1
1025,112,143,1
1026,143,112,1
1027,112,471,1
1028,471,112,1
1029,112,138,1
1030,138,112,1
1031,112,474,1
1032,474,112,1
1033,112,414,1
1034,414,112,1
1035,113,407,1
1036,407,113,1
1037,113,169,1
1038,169,113,1
1039,113,395,1
1040,395,113,1
1041,113,297,1
1042,297,113,1
1043,113,181,1
1044,181,113,1
1045,113,215,1
1046,215,113,1
1047,113,222,1
1048,222,113,1
1049,114,454,1
1050,454,114,1
1051,114,235,1
1052,235,114,1
1053,114,402,1
1054,402,114,1
1055,114,376,1
1056,376,114,1
1057,114,317,1
1058,317,114,1
1059,114,459,1
1060,459,114,1
1061,115,435,1
1062,435,115,1
1063,115,176,1
1064,176,115,1
1065,116,154,1
1066,154,116,1
1067,116,286,1
1068,286,116,1
1069,116,330,1
1070,330,116,1
1071,117,385,1
1072,385,117,1
1073,117,417,1
1074,417,117,1
1075,117,173,1
1076,173,117,1
1077,118,129,1
1078,129,118,1
1079,118,445,1
1080,445,118,1
1081,119,210,1
1082,210,119,1
1083,119,395,1
1084,395,119,1
1085,119,244,1
1086,244,119,1
1087,119,142,1
1088,142,119,1
1089,119,366,1
1090,366,119,1
1091,120,427,1
1092,427,120,1
1093,120,461,1
1094,461,120,1
1095,120,478,1
1096,478,120,1
1097,120,466,1
1098,466,120,1
1099,120,310,1
1100,310,120,1
1101,120,444,1
1102,444,120,1
1103,120,127,1
1104,127,120,1
1105,121,264,1
1106,264,121,1
1107,121,240,1
1108,240,121,1
1109,122,219,1
1110,219,122,1
1111,122,500,1
1112,500,122,1
1113,122,221,1
1114,221,122,1
1115,122,478,1
1116,478,122,1
1117,122,328,1
1118,328,122,1
1119,123,204,1
1120,204,123,1
1121,123,248,1
1122,248,123,1
1123,124,314,1
1124,314,124,1
1125,124,190,1
1126,190,124,1
1127,124,303,1
1128,303,124,1
1129,124,431,1
1130,431,124,1
1131,125,457,1
1132,457,125,1
1133,125,244,1
1134,244,125,1
1135,125,281,1
1136,281,125,1
1137,125,443,1
1138,443,125,1
1139,125,475,1
1140,475,125,1
1141,125,352,1
1142,352,125,1
1143,126,266,1
1144,266,126,1
1145,126,267,1
1146,267,126,1
1147,126,467,1
1148,467,126,1
1149,127,337,1
1150,337,127,1
1151,128,440,1
1152,440,128,1
1153,128,384,1
1154,384,128,1
1155,128,319,1
1156,319,128,1
1157,129,493,1
1158,493,129,1
1159,129,237,1
1160,237,129,1
1161,130,216,1
1162,216,130,1
1163,130,286,1
1164,286,130,1
1165,131,347,1
1166,347,131,1
1167,131,430,1
1168,430,131,1
1169,131,488,1
1170,488,131,1
1171,132,361,1
1172,361,132,1
1173,132,320,1
1174,320,132,1
1175,133,492,1
1176,492,133,1
1177,133,344,1
1178,344,133,1
1179,134,405,1
1180,405,134,1
1181,134,406,1
1182,406,134,1
1183,135,258,1
1184,258,135,1
1185,135,170,1
1186,170,135,1
1187,135,463,1
1188,463,135,1
1189,135,310,1
1190,310,135,1
1191,135,445,1
1192,445,135,1
1193,135,342,1
1194,342,135,1
1195,136,257,1
1196,257,136,1
1197,136,378,1
1198,378,136,1
1199,136,467,1
1200,467,136,1
1201,137,335,1
1202,335,137,1
1203,139,494,1
1204,494,139,1
1205,139,400,1
1206,400,139,1
1207,139,401,1
1208,401,139,1
1209,139,149,1
1210,149,139,1
1211,139,159,1
1212,159,139,1
1213,139,311,1
1214,311,139,1
1215,139,378,1
1216,378,139,1
1217,139,477,1
1218,477,139,1
1219,139,255,1
1220,255,139,1
1221,140,264,1
1222,264,140,1
1223,140,328,1
1224,328,140,1
1225,140,272,1
1226,272,140,1
1227,140,306,1
1228,306,140,1
1229,140,470,1
1230,470,140,1
1231,140,319,1
1232,319,140,1
1233,141,302,1
1234,302,141,1
1235,141,231,1
1236,231,141,1
1237,142,485,1
1238,485,142,1
1239,142,238,1
1240,238,142,1
1241,142,405,1
1242,405,142,1
1243,142,284,1
1244,284,142,1
1245,143,485,1
1246,485,143,1
1247,143,170,1
1248,170,143,1
1249,143,173,1
1250,173,143,1
1251,143,473,1
1252,473,143,1
1253,144,290,1
1254,290,144,1
1255,145,341,1
1256,341,145,1
1257,145,261,1
1258,261,145,1
1259,145,263,1
1260,263,145,1
1261,146,292,1
1262,292,146,1
1263,146,188,1
1264,188,146,1
1265,146,262,1
1266,262,146,1
1267,146,252,1
1268,252,146,1
1269,148,296,1
1270,296,148,1
1271,148,491,1
1272,491,148,1
1273,148,243,1
1274,243,148,1
1275,148,400,1
1276,400,148,1
1277,148,211,1
1278,211,148,1
1279,149,382,1
1280,382,149,1
1281,149,330,1
1282,330,149,1
1283,150,386,1
1284,386,150,1
1285,150,197,1
1286,197,150,1
1287,150,172,1
1288,172,150,1
1289,150,173,1
1290,173,150,1
1291,150,182,1
1292,182,150,1
1293,150,470,1
1294,470,150,1
1295,151,409,1
1296,409,151,1
1297,151,441,1
1298,441,151,1
1299,151,155,1
1300,155,151,1
1301,152,395,1
1302,395,152,1
1303,152,398,1
1304,398,152,1
1305,153,227,1
1306,227,153,1
1307,153,202,1
1308,202,153,1
1309,153,459,1
1310,459,153,1
1311,153,465,1
1312,465,153,1
1313,153,341,1
1314,341,153,1
1315,153,352,1
1316,352,153,1
1317,155,251,1
1318,251,155,1
1319,155,463,1
1320,463,155,1
1321,156,377,1
1322,377,156,1
1323,156,368,1
1324,368,156,1
1325,156,454,1
1326,454,156,1
1327,156,192,1
1328,192,156,1
1329,157,499,1
1330,499,157,1
1331,157,285,1
1332,285,157,1
1333,157,376,1
1334,376,157,1
1335,158,274,1
1336,274,158,1
1337,158,444,1
1338,444,158,1
1339,158,303,1
1340,303,158,1
1341,158,263,1
1342,263,158,1
1343,158,450,1
1344,450,158,1
1345,159,195,1
1346,195,159,1
1347,159,456,1
1348,456,159,1
1349,159,492,1
1350,492,159,1
1351,159,499,1
1352,499,159,1
1353,160,348,1
1354,348,160,1
1355,160,308,1
1356,308,160,1
1357,161,357,1
1358,357,161,1
1359,162,426,1
1360,426,162,1
1361,162,176,1
1362,176,162,1
1363,162,369,1
1364,369,162,1
1365,162,183,1
1366,183,162,1
1367,162,217,1
1368,217,162,1
1369,162,349,1
1370,349,162,1
1371,163,452,1
1372,452,163,1
1373,163,264,1
1374,264,163,1
1375,163,201,1
1376,201,163,1
1377,163,276,1
1378,276,163,1
1379,163,181,1
1380,181,163,1
1381,163,346,1
1382,346,163,1
1383,164,297,1
1384,297,164,1
1385,164,365,1
1386,365,164,1
1387,164,239,1
1388,239,164,1
1389,164,231,1
1390,231,164,1
1391,165,276,1
1392,276,165,1
1393,165,424,1
1394,424,165,1
1395,166,228,1
1396,228,166,1
1397,166,341,1
1398,341,166,1
1399,167,255,1
1400,255,167,1
1401,168,227,1
1402,227,168,1
1403,168,372,1
1404,372,168,1
1405,168,402,1
1406,402,168,1
1407,169,272,1
1408,272,169,1
1409,170,392,1
1410,392,170,1
1411,170,239,1
1412,239,170,1
1413,171,209,1
1414,209,171,1
1415,171,204,1
1416,204,171,1
1417,171,198,1
1418,198,171,1
1419,171,304,1
1420,304,171,1
1421,172,401,1
1422,401,172,1
1423,172,458,1
1424,458,172,1
1425,172,413,1
1426,413,172,1
1427,172,304,1
1428,304,172,1
1429,174,228,1
1430,228,174,1
1431,174,335,1
1432,335,174,1
1433,174,175,1
1434,175,174,1
1435,174,409,1
1436,409,174,1
1437,174,278,1
1438,278,174,1
1439,174,217,1
1440,217,174,1
1441,174,253,1
1442,253,174,1
1443,175,228,1
1444,228,175,1
1445,175,326,1
1446,326,175,1
1447,175,271,1
1448,271,175,1
1449,176,393,1
1450,393,176,1
1451,176,191,1
1452,191,176,1
1453,177,212,1
1454,212,177,1
1455,177,301,1
1456,301,177,1
1457,177,462,1
1458,462,177,1
1459,177,408,1
1460,408,177,1
1461,178,499,1
1462,499,178,1
1463,178,316,1
1464,316,178,1
1465,178,391,1
1466,391,178,1
1467,178,424,1
1468,424,178,1
1469,179,354,1
1470,354,179,1
1471,179,434,1
1472,434,179,1
1473,179,309,1
1474,309,179,1
1475,179,249,1
1476,249,179,1
1477,179,341,1
1478,341,179,1
1479,179,445,1
1480,445,179,1
1481,179,320,1
1482,320,179,1
1483,180,202,1
1484,202,180,1
1485,180,382,1
1486,382,180,1
1487,180,192,1
1488,192,180,1
1489,181,266,1
1490,266,181,1
1491,181,205,1
1492,205,181,1
1493,181,291,1
1494,291,181,1
1495,181,277,1
1496,277,181,1
1497,181,379,1
1498,379,181,1
1499,181,448,1
1500,448,181,1
1501,181,477,1
1502,477,181,1
1503,182,284,1
1504,284,182,1
1505,183,233,1
1506,233,183,1
1507,183,302,1
1508,302,183,1
1509,183,271,1
1510,271,183,1
1511,183,343,1
1512,343,183,1
1513,183,216,1
1514,216,183,1
1515,183,317,1
1516,317,183,1
1517,184,455,1
1518,455,184,1
1519,184,362,1
1520,362,184,1
1521,184,394,1
1522,394,184,1
1523,184,347,1
1524,347,184,1
1525,184,411,1
1526,411,184,1
1527,185,283,1
1528,283,185,1
1529,185,399,1
1530,399,185,1
1531,186,289,1
1532,289,186,1
1533,186,194,1
1534,194,186,1
1535,186,424,1
1536,424,186,1
1537,186,265,1
1538,265,186,1
1539,186,396,1
1540,396,186,1
1541,186,446,1
1542,446,186,1
1543,186,500,1
1544,500,186,1
1545,186,406,1
1546,406,186,1
1547,186,190,1
1548,190,186,1
1549,187,452,1
1550,452,187,1
1551,187,364,1
1552,364,187,1
1553,187,284,1
1554,284,187,1
1555,188,203,1
1556,203,188,1
1557,188,367,1
1558,367,188,1
1559,188,208,1
1560,208,188,1
1561,188,371,1
1562,371,188,1
1563,188,437,1
1564,437,188,1
1565,189,289,1
1566,289,189,1
1567,189,434,1
1568,434,189,1
1569,189,203,1
1570,203,189,1
1571,189,323,1
1572,323,189,1
1573,189,352,1
1574,352,189,1
1575,191,235,1
1576,235,191,1
1577,191,320,1
1578,320,191,1
1579,191,456,1
1580,456,191,1
1581,192,194,1
1582,194,192,1
1583,192,290,1
1584,290,192,1
1585,192,345,1
1586,345,192,1
1587,192,288,1
1588,288,192,1
1589,193,341,1
1590,341,193,1
1591,193,280,1
1592,280,193,1
1593,194,353,1
1594,353,194,1
1595,194,327,1
1596,327,194,1
1597,194,456,1
1598,456,194,1
1599,195,416,1
1600,416,195,1
1601,195,454,1
1602,454,195,1
1603,195,400,1
1604,400,195,1
1605,196,258,1
1606,258,196,1
1607,196,261,1
1608,261,196,1
1609,196,354,1
1610,354,196,1
1611,196,428,1
1612,428,196,1
1613,196,495,1
1614,495,196,1
1615,197,250,1
1616,250,197,1
1617,197,335,1
1618,335,197,1
1619,197,207,1
1620,207,197,1
1621,198,262,1
1622,262,198,1
1623,199,441,1
1624,441,199,1
1625,199,302,1
1626,302,199,1
1627,199,202,1
1628,202,199,1
1629,200,261,1
1630,261,200,1
1631,201,327,1
1632,327,201,1
1633,201,493,1
1634,493,201,1
1635,201,279,1
1636,279,201,1
1637,201,414,1
1638,414,201,1
1639,202,276,1
1640,276,202,1
1641,202,476,1
1642,476,202,1
1643,203,365,1
1644,365,203,1
1645,203,462,1
1646,462,203,1
1647,203,303,1
1648,303,203,1
1649,203,441,1
1650,441,203,1
1651,204,458,1
1652,458,204,1
1653,204,332,1
1654,332,204,1
1655,204,273,1
1656,273,204,1
1657,205,383,1
1658,383,205,1
1659,205,472,1
1660,472,205,1
1661,206,461,1
1662,461,206,1
1663,206,389,1
